Bekah Congdon,"10/22/2020, 22:44:06","@greg_fann @conservmillen @JohnPiper I do not support either megalomania-filled two parties. I believe that you can align with one of those parties without making it an idol (though fewer and fewer do) however neither comes close to representing me or my principles, so I will not give them my vote.",https://twitter.com/LibertyBeks/status/1319409220710764544
Robin Dominick,"10/07/2020, 20:05:36","@KhaotixEleven @FreckledLiberty One popped up yesterday and 700 idiots followed ""her"" in 24 hours",https://twitter.com/RobinRD4MO/status/1313933514950291456
David Canny,"10/28/2020, 13:37:44","Another Fidiot happy to join the ranks of those murdered and oppressed by ""humane"" tyrants. They just keep coming. https://t.co/1zBw1VYXvn",https://twitter.com/DavidCanny4con/status/1321446050733920256
William Garlington,"10/29/2020, 23:28:10","@shiningcity1776 @realDonaldTrump @CNN @donlemon @TheView Why are liberals democrats so angry? Listening to Angry Joe Sleepy Biden who keeps yelling at his audience saying FOLKS! before he speaks doom and gloom. Come On Man! Calling Trump George, he’s so stupid",https://twitter.com/billgarlington/status/1321957027967545344
Harry Burger,"10/10/2020, 20:47:13","""... there was concern that children who were under the age of five would not know their own names or their parents’ names and that it posed a risk of children potentially getting lost in the system."" They did it to scare parents away. 
 https://t.co/WtGwUP7AkT",https://twitter.com/HarryRBurger/status/1315031152936316929
Joseph Naham,"10/28/2020, 05:24:48","Joseph takes no financial support from corporations. Vote Green this November, vote for Joseph Naham on row E. @Cassandra_Lems @GreenNassau",https://twitter.com/MrDunes/status/1321321998816026626
Michael Rufo,"10/06/2020, 20:06:56","@JohnforNJ2 how many Cape May, Atlantic and Cumberland county LP and small L heads can we get together for a meet up in the next 2 weeks?",https://twitter.com/rufo4congress/status/1313571464273104902
Tommy Wakely,"10/13/2020, 23:02:51",https://t.co/yGP734JWxS,https://twitter.com/Wakely2020/status/1316152447954550784
Harry Burger,"10/12/2020, 21:02:35","@wchanley @Vector563 @socialiststeve6 @ProudSocialist @4aPeoplesParty Didn't suggest you had pushed it, only that it is an option, the easiest, default option that most people choose, &amp; it is the choice you make by not helping me or one of the other two.
I try to send about $10 to most candidates I find who takes @neveradime from corporations.",https://twitter.com/HarryRBurger/status/1315759794712645634
Michael Madrid,"10/12/2020, 22:52:36","@BernieSanders if we want to save the planet, we want renewable energy as CHEAP as possible. jobs are expensive.  

would be better to save the planet first.  then use cheap energy to create jobs in other industries.",https://twitter.com/madrid4nyc/status/1315787480214515713
Paul N. Fiorino,"10/07/2020, 06:53:12","U.S. House District 1 candidate Q&amp;A https://t.co/vGvKFYeF8U read more 
on Fiorino for Congress CD1 on https://t.co/8IUOmp2m9B 
just released Colorado Community Media surveys
Voter and https://t.co/4l0poV3yH7 DP we don't see
print our letter Please",https://twitter.com/votefiorino/status/1313734102907056128
J. Robert Latham,"10/13/2020, 04:35:54","#HearHerSpeak

#VoteGold2020
#JoJorgensen2020 

#utpol

https://t.co/JRsMLc2WAA",https://twitter.com/freeutahns/status/1315873874173734913
Andrew Olding,"10/11/2020, 14:35:13",@philthatremains I thought you were in Claremont for some reason. Hinsdale I way out of my way. Nevermind.,https://twitter.com/AndrewOlding/status/1315299925379477504
Robin Dominick,"10/20/2020, 03:37:46","@BBWThighTickler When OTR, I've definitely mooned ppl while the hubbs was driving 😂",https://twitter.com/RobinRD4MO/status/1318395961723465729
Andrew Olding,"10/09/2020, 13:24:50","@cgdeterman @SlingerTruth @Gus99Lp @nsarwark Yes. That letter was a bad look I think. At the time it happened, I wanted Nick to not be chair. But you said earlier that he called people racist and I'm still waiting on that one. I'd like the accusations to be based in reality.",https://twitter.com/AndrewOlding/status/1314557433314971650
Tommy Wakely,"10/14/2020, 20:36:13",I’m neither young or idealistic @MikeDeeson &amp; I agree with @ProudSocialist. The Democratic Party has been bought by millionaire corporate lawyers &amp; the corporations they work for. I came to that conclusion decades ago while in seminary. https://t.co/zVO9XatBjf https://t.co/LYFIR09Oco,https://twitter.com/Wakely2020/status/1316477936225193984
Robin Dominick,"10/22/2020, 19:51:38",@Unironic_AnCap Come be a truck driver 😂,https://twitter.com/RobinRD4MO/status/1319365818606669828
Dan Feehan,"10/29/2020, 19:13:27","A big thank you to Cindy from Mankato! As a former educator, I will work hard for our teachers, administrators, and paraprofessionals to deliver support and resources from the federal government in order to safely educate our children. #MN01 #PeopleFirst https://t.co/ZkjreuDarm",https://twitter.com/danielfeehan/status/1321892923961675783
Dan Feehan,"10/24/2020, 18:08:13","Thank you to Chris from Mankato! It’s an honor to be in this fight with many young, passionate students like Chris! 10 days left. Let’s get to work! #MN01 #PeopleFirst https://t.co/gzWIhz0F0K",https://twitter.com/danielfeehan/status/1320064567507062784
Albert Oram,"10/22/2020, 18:59:43","""In its destruction of American lives, treasure and well-being, this pandemic marks the greatest failure of U.S. governance since Vietnam.""

https://t.co/rbaKltVEVT",https://twitter.com/RealMaverickUSA/status/1319352754209513472
Justin Paglino,"10/27/2020, 23:55:05","@RepMattGaetz Wait, you mean like Afghanistan Iraq Syria and Yemen? If so there may be some across there aisle agreement on that! #Pigsfly",https://twitter.com/justin4all2/status/1321239024548401152
Harry Burger,"10/07/2020, 23:49:51","@sandyw_artist @gaijingirl2004 @ComradeCalifor1 Long Island was the birthplace of redlining, the effects persist today. That's why we have so many tiny school districts. We need to fund schools by a state wide tax, every school &amp; district gets the same funding per student.",https://twitter.com/HarryRBurger/status/1313989949755199488
