Mike Quigley,Democratic,Illinois,5,Campaign,None,Personal,None,Official,RepMikeQuigley
Tommy Hanson,Republican,Illinois,5,Campaign,None,Personal,None,Official,None
Thomas Wilda,Green,Illinois,5,Campaign,TomWilda2020,Personal,None,Official,None
Sean Casten,Democratic,Illinois,6,Campaign,None,Personal,SeanCasten,Official,RepCasten
Jeanne Ives,Republican,Illinois,6,Campaign,JeanneIves,Personal,None,Official,None
Bill Redpath,Libertarian,Illinois,6,Campaign,BillRedpath,Personal,None,Official,None
Danny K. Davis,Democratic,Illinois,7,Campaign,None,Personal,None,Official,RepDannyDavis
Craig Cameron,Republican,Illinois,7,Campaign,CraigCameron07,Personal,None,Official,None
Tracy Jennings,Independent,Illinois,7,Campaign,TracyJenningsIL,Personal,None,Official,None
Raja Krishnamoorthi,Democratic,Illinois,8,Campaign,None,Personal,None,Official,CongressmanRaja
Preston Nelson,Libertarian,Illinois,8,Campaign,Preston4Congres,Personal,None,Official,None
Jan Schakowsky,Democratic,Illinois,9,Campaign,None,Personal,None,Official,RepSchakowsky
Sargis Sangari,Republican,Illinois,9,Campaign,VoteSangari,Personal,None,Official,None
Brad Schneider,Democratic,Illinois,10,Campaign,None,Personal,None,Official,repschneider
Valerie Mukherjee,Republican,Illinois,10,Missing,Missing,Missing,Missing,Missing,Missing
Bill Foster,Democratic,Illinois,11,Campaign,None,Personal,None,Official,RepBillFoster
Rick Laib,Republican,Illinois,11,Campaign,RickLaibfor11,Personal,None,Official,None
Mike Bost,Republican,Illinois,12,Campaign,None,Personal,None,Official,RepBost
Raymond Lenzi,Democratic,Illinois,12,Missing,Missing,Missing,Missing,Missing,Missing
Rodney Davis,Republican,Illinois,13,Campaign,None,Personal,None,Official,RodneyDavis
Betsy Dirksen Londrigan,Democratic,Illinois,13,Missing,Missing,Missing,Missing,Missing,Missing
Lauren Underwood,Democratic,Illinois,14,Campaign,None,Personal,None,Official,RepUnderwood
Jim Oberweis,Republican,Illinois,14,Campaign,JimOberweis,Personal,None,Official,None
Mary Miller,Republican,Illinois,15,Campaign,None,Personal,None,Official,RepMaryMiller
Erika Weaver,Democratic,Illinois,15,Campaign,Weaver4Illinois,Personal,None,Official,None
Adam Kinzinger,Republican,Illinois,16,Campaign,None,Personal,None,Official,repkinzinger
Dani Brzozowski,Democratic,Illinois,16,Campaign,DaniForCongress,Personal,None,Official,None
Cheri Bustos,Democratic,Illinois,17,Campaign,cheribustos,Personal,None,Official,RepCheri
Esther Joy King,Republican,Illinois,17,Campaign,esther4congress,Personal,estherjoyking,Official,None
Darin LaHood,Republican,Illinois,18,Campaign,None,Personal,None,Official,RepLaHood
George Petrilli,Democratic,Illinois,18,Campaign,GeorgePetrilli,Personal,None,Official,None
Frank J. Mrvan,Democratic,Indiana,1,Missing,Missing,Missing,Missing,Missing,Missing
Mark Leyva,Republican,Indiana,1,Campaign,None,Personal,None,Official,None
Michael Strauss,Libertarian,Indiana,1,Campaign,None,Personal,None,Official,None
Jackie Walorski,Republican,Indiana,2,Campaign,jackiewalorski,Personal,None,Official,RepWalorski
Pat Hackett,Democratic,Indiana,2,Campaign,HackettCongress,Personal,None,Official,None
Jim Banks,Republican,Indiana,3,Campaign,TeamJimBanks,Personal,Jim_Banks,Official,RepJimBanks
Chip Coldiron,Democratic,Indiana,3,Campaign,Chip4Congress,Personal,None,Official,None
Jim Baird,Republican,Indiana,4,Campaign,ElectJimBaird,Personal,None,Official,RepJimBaird
Joe Mackey,Democratic,Indiana,4,Campaign,joe4hoosiers,Personal,None,Official,None
Victoria Spartz,Republican,Indiana,5,Campaign,Victoria_Spartz,Personal,None,Official,RepSpartz
Christina Hale,Democratic,Indiana,5,Campaign,HaleIndy,Personal,None,Official,None
Kenneth Tucker,Libertarian,Indiana,5,Missing,Missing,Missing,Missing,Missing,Missing
Greg Pence,Republican,Indiana,6,Campaign,GregPenceIN,Personal,None,Official,RepGregPence
Jeannine Lee Lake,Democratic,Indiana,6,Campaign,lakeforcongress,Personal,None,Official,None
Tom Ferkinhoff,Libertarian,Indiana,6,Campaign,FerkieCPA,Personal,None,Official,None
André Carson,Democratic,Indiana,7,Campaign,Andre4Congress,Personal,None,Official,RepAndreCarson
Susan Marie Smith,Republican,Indiana,7,Campaign,susanfor7th,Personal,None,Official,None
Larry Bucshon,Republican,Indiana,8,Campaign,DrLarryBucshon,Personal,None,Official,RepLarryBucshon
E. Thomasina Marsili,Democratic,Indiana,8,Missing,Missing,Missing,Missing,Missing,Missing
James Rodenberger,Libertarian,Indiana,8,Campaign,jdrodenberger,Personal,None,Official,None
Trey Hollingsworth,Republican,Indiana,9,Campaign,VoteForTrey,Personal,None,Official,RepTrey
Andy Ruff,Democratic,Indiana,9,Campaign,AndyRuffIN9,Personal,None,Official,None
Tonya Millis,Libertarian,Indiana,9,Campaign,None,Personal,None,Official,None
Ashley Hinson,Republican,Iowa,1,Campaign,hinsonashley,Personal,None,Official,RepAshleyHinson
Abby Finkenauer,Democratic,Iowa,1,Campaign,Abby4Iowa,Personal,None,Official,repfinkenauer
Mariannette Miller-Meeks,Republican,Iowa,2,Campaign,None,Personal,None,Official,RepMMM
Rita Hart,Democratic,Iowa,2,Campaign,RitaHartIA,Personal,None,Official,None
Cindy Axne,Democratic,Iowa,3,Campaign,None,Personal,None,Official,RepCindyAxne
David Young,Republican,Iowa,3,Campaign,None,Personal,None,Official,None
Bryan Holder,Libertarian,Iowa,3,Campaign,None,Personal,None,Official,None
Randy Feenstra,Republican,Iowa,4,Campaign,None,Personal,None,Official,RepFeenstra
J. D. Scholten,Democratic,Iowa,4,Missing,Missing,Missing,Missing,Missing,Missing
Tracey Mann,Republican,Kansas,1,Campaign,TraceyMannKS,Personal,None,Official,RepMann
Kali Barnett,Democratic,Kansas,1,Campaign,KaliforKansas,Personal,None,Official,None
Jake LaTurner,Republican,Kansas,2,Missing,Missing,Missing,Missing,Missing,Missing
Michelle De La Isla,Democratic,Kansas,2,Campaign,Michelle4Kansas,Personal,Dasharyl,Official,None
Robert Garrard,Libertarian,Kansas,2,Campaign,None,Personal,None,Official,None
Sharice Davids,Democratic,Kansas,3,Campaign,ShariceDavids,Personal,None,Official,RepDavids
Amanda Adkins,Republican,Kansas,3,Campaign,amanda_adkins,Personal,None,Official,None
Steve Hohe,Libertarian,Kansas,3,Campaign,stevehoheks,Personal,None,Official,None
Ron Estes,Republican,Kansas,4,Campaign,None,Personal,None,Official,RepRonEstes
Laura Lombard,Democratic,Kansas,4,Campaign,LauraforKansas,Personal,None,Official,None
James Comer,Republican,Kentucky,1,Campaign,None,Personal,JamesComer,Official,RepJamesComer
James Rhodes,Democratic,Kentucky,1,Campaign,Rhodes4Congress,Personal,None,Official,None
Brett Guthrie,Republican,Kentucky,2,Campaign,brettguthrie,Personal,None,Official,RepGuthrie
Hank Linderman,Democratic,Kentucky,2,Campaign,hank4ky,Personal,None,Official,None
Robert Lee Perry,Libertarian,Kentucky,2,Campaign,Perry4Ky,Personal,None,Official,None
Lewis Carter,Populist,Kentucky,2,Campaign,None,Personal,None,Official,None
John Yarmuth,Democratic,Kentucky,3,Campaign,None,Personal,None,Official,RepJohnYarmuth
Rhonda Palazzo,Republican,Kentucky,3,Campaign,None,Personal,None,Official,None
Thomas Massie,Republican,Kentucky,4,Campaign,MassieforKY,Personal,None,Official,RepThomasMassie
Alexandra Owensby,Democratic,Kentucky,4,Campaign,AMOwensby,Personal,None,Official,None
Hal Rogers,Republican,Kentucky,5,Campaign,HalRogersKY5,Personal,None,Official,RepHalRogers
Matthew Best,Democratic,Kentucky,5,Missing,Missing,Missing,Missing,Missing,Missing
Andy Barr,Republican,Kentucky,6,Campaign,barrforcongress,Personal,None,Official,RepAndyBarr
Josh Hicks,Democratic,Kentucky,6,Campaign,joshhicksky,Personal,None,Official,None
Frank Harris,Libertarian,Kentucky,6,Campaign,None,Personal,None,Official,None
Steve Scalise,Republican,Louisiana,1,Campaign,SteveScaliseGOP,Personal,None,Official,SteveScalise
Lee Ann Dugas,Democratic,Louisiana,1,Campaign,LeeDugas2001,Personal,None,Official,None
Howard Kearney,Libertarian,Louisiana,1,Campaign,HowardKearney,Personal,None,Official,None
Cedric Richmond,Democratic,Louisiana,2,Campaign,CedricRichmond,Personal,None,Official,None
David Schilling,Republican,Louisiana,2,Campaign,None,Personal,None,Official,None
Glenn Harris,Democratic,Louisiana,2,Campaign,None,Personal,None,Official,None
Sheldon Vincent,Republican,Louisiana,2,Campaign,None,Personal,None,Official,None
Belden Batiste,Independent,Louisiana,2,Campaign,None,Personal,None,Official,None
Colby James,Independent,Louisiana,2,Campaign,colbyFor2ndDist,Personal,None,Official,None
Clay Higgins,Republican,Louisiana,3,Campaign,CaptClayHiggins,Personal,None,Official,RepClayHiggins
Braylon Harris,Democratic,Louisiana,3,Campaign,Harris4US2020,Personal,None,Official,None
Rob Anderson,Democratic,Louisiana,3,Campaign,RobAnderson2018,Personal,None,Official,None
Brandon Leleux,Libertarian,Louisiana,3,Campaign,brandon_leleux,Personal,None,Official,None
Mike Johnson,Republican,Louisiana,4,Campaign,MikeJohnson,Personal,None,Official,RepMikeJohnson
Kenny Houston,Democratic,Louisiana,4,Campaign,KennyHoustonCD4,Personal,None,Official,None
Ryan Trundle,Democratic,Louisiana,4,Campaign,ryantrundleCD4,Personal,None,Official,None
Ben Gibson,Republican,Louisiana,4,Campaign,None,Personal,None,Official,None
Luke Letlow}}{{Efn,Republican,Louisiana,5,Campaign,None,Personal,None,Official,None
Lance Harris,Republican,Louisiana,5,Campaign,RepLanceHarris,Personal,None,Official,None
Garret Graves,Republican,Louisiana,6,Campaign,garretgraves,Personal,None,Official,RepGarretGraves
Dartanyon Williams,Democratic,Louisiana,6,Campaign,daw4us,Personal,a_dartanyon,Official,None
Shannon Sloan,Libertarian,Louisiana,6,Campaign,ElectSloan,Personal,None,Official,None
Richard Torregano,Independent,Louisiana,6,Campaign,RichTorregano,Personal,None,Official,None
Chellie Pingree,Democratic,Maine,1,Campaign,None,Personal,None,Official,chelliepingree
Jay Allen,Republican,Maine,1,Campaign,AllenCongress,Personal,None,Official,None
Jared Golden,Democratic,Maine,2,Campaign,None,Personal,None,Official,RepGolden
Dale Crafts,Republican,Maine,2,Campaign,DaleCraftsME,Personal,None,Official,None
Andrew P. Harris,Republican,Maryland,1,Missing,Missing,Missing,Missing,Missing,Missing
Mia Mason,Democratic,Maryland,1,Campaign,Mia4MD,Personal,None,Official,None
Dutch Ruppersberger,Democratic,Maryland,2,Campaign,GoDutchForMD,Personal,None,Official,Call_Me_Dutch
Johnny Ray Salling,Republican,Maryland,2,Campaign,J_R_Salling,Personal,None,Official,SenJohnnyRay
John Sarbanes,Democratic,Maryland,3,Campaign,JohnSarbanes,Personal,None,Official,RepSarbanes
Charles Anthony,Republican,Maryland,3,Campaign,Charles4MD,Personal,None,Official,None
Anthony G. Brown,Democratic,Maryland,4,Campaign,None,Personal,None,Official,RepAnthonyBrown
George McDermott,Republican,Maryland,4,Campaign,GeorgeMcDermot3,Personal,None,Official,None
Steny Hoyer,Democratic,Maryland,5,Campaign,StenyHoyer,Personal,None,Official,LeaderHoyer
Chris Palombi,Republican,Maryland,5,Campaign,ChrisPalombi,Personal,None,Official,None
David Trone,Democratic,Maryland,6,Campaign,None,Personal,None,Official,repdavidtrone
Neil Parrott,Republican,Maryland,6,Campaign,neilparrott,Personal,None,Official,None
George Gluck,Green,Maryland,6,Campaign,Gluck4Congress,Personal,None,Official,None
Kweisi Mfume,Democratic,Maryland,7,Campaign,Mfume4Congress,Personal,None,Official,RepKweisiMfume
Kimberly Klacik,Republican,Maryland,7,Campaign,kimKBaltimore,Personal,None,Official,None
Jamie Raskin,Democratic,Maryland,8,Campaign,jamie_raskin,Personal,None,Official,repraskin
Gregory Coll,Republican,Maryland,8,Campaign,CollforCongress,Personal,None,Official,None
Richard Neal,Democratic,Massachusetts,1,Campaign,None,Personal,None,Official,RepRichardNeal
Jim McGovern,Democratic,Massachusetts,2,Campaign,McGovernMA,Personal,None,Official,RepMcGovern
Tracy Lovvorn,Republican,Massachusetts,2,Campaign,Tracy4Congress,Personal,None,Official,None
Lori Trahan,Democratic,Massachusetts,3,Campaign,LoriTrahanMA,Personal,None,Official,RepLoriTrahan
Jake Auchincloss,Democratic,Massachusetts,4,Campaign,JakeAuch,Personal,None,Official,RepAuchincloss
Julie Hall,Republican,Massachusetts,4,Campaign,Hall4CongressMA,Personal,None,Official,None
Katherine Clark,Democratic,Massachusetts,5,Campaign,KatherineClark,Personal,None,Official,RepKClark
Caroline Colarusso,Republican,Massachusetts,5,Campaign,CarolineforCon1,Personal,None,Official,None
Seth Moulton,Democratic,Massachusetts,6,Campaign,sethmoulton,Personal,None,Official,TeamMoulton
John Paul Moran,Republican,Massachusetts,6,Campaign,JohnPaul4Mass,Personal,None,Official,None
Ayanna Pressley,Democratic,Massachusetts,7,Campaign,None,Personal,None,Official,RepPressley
"Roy Owens, Sr.",Independent,Massachusetts,7,Missing,Missing,Missing,Missing,Missing,Missing
Stephen F. Lynch,Democratic,Massachusetts,8,Campaign,RepLynch,Personal,None,Official,RepStephenLynch
Jonathan Lott,Healthcare Environment Stability,Massachusetts,8,Missing,Missing,Missing,Missing,Missing,Missing
Bill Keating,Democratic,Massachusetts,9,Campaign,WilliamKeating,Personal,None,Official,USRepKeating
Helen Brady,Republican,Massachusetts,9,Campaign,HelenBradyMA9,Personal,None,Official,None
Michael Manley,Coach Team America,Massachusetts,9,Campaign,None,Personal,None,Official,None
Jack Bergman,Republican,Michigan,1,Campaign,JackBergman_MI1,Personal,None,Official,RepJackBergman
Dana Ferguson,Democratic,Michigan,1,Missing,Missing,Missing,Missing,Missing,Missing
Ben Boren,Libertarian,Michigan,1,Campaign,None,Personal,None,Official,None
Bill Huizenga,Republican,Michigan,2,Campaign,None,Personal,None,Official,RepHuizenga
Bryan Berghoef,Democratic,Michigan,2,Campaign,pubtheologian,Personal,None,Official,None
Max Riekse,Libertarian,Michigan,2,Campaign,None,Personal,None,Official,None
Jean-Michel Creviere,Green,Michigan,2,Campaign,2020Creviere,Personal,None,Official,None
Gerald Van Sickle,U.S. Taxpayers,Michigan,2,Missing,Missing,Missing,Missing,Missing,Missing
Peter Meijer,Republican,Michigan,3,Campaign,None,Personal,pjfm,Official,RepMeijer
Hillary Scholten,Democratic,Michigan,3,Campaign,None,Personal,None,Official,None
John Moolenaar,Republican,Michigan,4,Campaign,None,Personal,None,Official,RepMoolenaar
Jerry Hilliard,Democratic,Michigan,4,Campaign,HilliardForCong,Personal,None,Official,None
David Canny,Libertarian,Michigan,4,Campaign,DavidCanny4con,Personal,None,Official,None
Amy Slepr,Green,Michigan,4,Campaign,AmySlepr,Personal,None,Official,None
Dan Kildee,Democratic,Michigan,5,Campaign,None,Personal,None,Official,RepDanKildee
Tim Kelly,Republican,Michigan,5,Campaign,None,Personal,timothykelly,Official,None
Kathy Goodwin,Working Class,Michigan,5,Campaign,None,Personal,None,Official,None
James Harris,Libertarian,Michigan,5,Campaign,None,Personal,None,Official,None
Fred Upton,Republican,Michigan,6,Campaign,UptonForAllOfUs,Personal,None,Official,RepFredUpton
Jon Hoadley,Democratic,Michigan,6,Campaign,jonhoadley,Personal,None,Official,None
Jeff DePoy,Libertarian,Michigan,6,Campaign,Jeff_for_6th,Personal,None,Official,None
John Lawrence,Green,Michigan,6,Campaign,None,Personal,None,Official,None
Tim Walberg,Republican,Michigan,7,Campaign,None,Personal,None,Official,RepWalberg
Gretchen Driskell,Democratic,Michigan,7,Campaign,gdriskell,Personal,None,Official,None
Elissa Slotkin,Democratic,Michigan,8,Campaign,None,Personal,None,Official,RepSlotkin
Paul Junge,Republican,Michigan,8,Campaign,VotePaulJunge,Personal,None,Official,None
Joe Hartman,Libertarian,Michigan,8,Campaign,realJoeHartman,Personal,None,Official,None
Andy Levin,Democratic,Michigan,9,Campaign,None,Personal,None,Official,repandylevin
Charles Langworthy,Republican,Michigan,9,Campaign,LangworthyUS9th,Personal,None,Official,None
Andrea Kirby,Working Class,Michigan,9,Campaign,None,Personal,None,Official,None
Mike Saliba,Libertarian,Michigan,9,Campaign,None,Personal,None,Official,None
Lisa McClain,Republican,Michigan,10,Campaign,LisaForCongress,Personal,None,Official,RepLisaMcClain
Kimberly Bizon,Democratic,Michigan,10,Campaign,electbizon2020,Personal,None,Official,None
Haley Stevens,Democratic,Michigan,11,Campaign,None,Personal,None,Official,RepHaleyStevens
Eric Esshaki,Republican,Michigan,11,Campaign,EsshakiCongress,Personal,None,Official,None
Leonard Schwartz,Libertarian,Michigan,11,Campaign,None,Personal,None,Official,None
Debbie Dingell,Democratic,Michigan,12,Campaign,debdingell,Personal,None,Official,RepDebDingell
Jeff Jones,Republican,Michigan,12,Campaign,Vote_JeffJones,Personal,None,Official,None
Gary Walkowicz,Working Class,Michigan,12,Campaign,None,Personal,None,Official,None
Rashida Tlaib,Democratic,Michigan,13,Campaign,RashidaTlaib,Personal,None,Official,RepRashida
David Dudenhoefer,Republican,Michigan,13,Campaign,Dude4Liberty,Personal,None,Official,None
Sam Johnson,Working Class,Michigan,13,Campaign,None,Personal,None,Official,None
Articia Bomer,U.S. Taxpayers,Michigan,13,Campaign,None,Personal,ArticiaBomer,Official,None
D. Etta Wilcoxon,Green,Michigan,13,Campaign,None,Personal,None,Official,None
Brenda Lawrence,Democratic,Michigan,14,Campaign,BrendaLLawrence,Personal,None,Official,RepLawrence
Robert Patrick,Republican,Michigan,14,Campaign,None,Personal,None,Official,None
Lisa Lane Gioia,Libertarian,Michigan,14,Campaign,lisaforliberty,Personal,None,Official,None
Philip Kolody,Working Class,Michigan,14,Campaign,None,Personal,None,Official,None
Clyde Shabazz,Green,Michigan,14,Campaign,None,Personal,None,Official,None
Jim Hagedorn,Republican,Minnesota,1,Campaign,JimHagedornMN,Personal,None,Official,None
Dan Feehan,Democratic,Minnesota,1,Campaign,danielfeehan,Personal,None,Official,None
Bill Rood,Legalize Cannabis,Minnesota,1,Campaign,Antirepublocrat,Personal,None,Official,None
Angie Craig,Democratic,Minnesota,2,Campaign,None,Personal,None,Official,RepAngieCraig
Tyler Kistner,Republican,Minnesota,2,Campaign,KistnerCongress,Personal,tyler_kistner,Official,None
Adam Weeks,Legal Marijuana,Minnesota,2,Campaign,weeks2020,Personal,None,Official,None
Dean Phillips,Democratic,Minnesota,3,Campaign,deanbphillips,Personal,None,Official,RepDeanPhillips
Kendall Qualls,Republican,Minnesota,3,Campaign,None,Personal,None,Official,None
Betty McCollum,Democratic,Minnesota,4,Campaign,None,Personal,None,Official,BettyMcCollum04
Gene Rechtzigel,Republican,Minnesota,4,Campaign,None,Personal,None,Official,None
Susan Sindt,Legalize Cannabis,Minnesota,4,Missing,Missing,Missing,Missing,Missing,Missing
Ilhan Omar,Democratic,Minnesota,5,Campaign,IlhanMN,Personal,None,Official,Ilhan
Lacy Johnson,Republican,Minnesota,5,Campaign,LacyJohnsonMN,Personal,None,Official,None
Michael Moore,Legal Marijuana,Minnesota,5,Campaign,None,Personal,None,Official,None
Tom Emmer,Republican,Minnesota,6,Campaign,tomemmer,Personal,None,Official,RepTomEmmer
Tawnja Zahradka,Democratic,Minnesota,6,Campaign,Tawnja4Congress,Personal,None,Official,None
Michelle Fischbach,Republican,Minnesota,7,Campaign,FischbachMN7,Personal,None,Official,RepFischbach
Collin Peterson,Democratic,Minnesota,7,Campaign,collincpeterson,Personal,None,Official,None
Slater Johnson,Legal Marijuana,Minnesota,7,Campaign,None,Personal,None,Official,None
Rae Hart Anderson,Legalize Cannabis,Minnesota,7,Campaign,GodisHere2day4U,Personal,None,Official,None
Pete Stauber,Republican,Minnesota,8,Campaign,PeteStauber,Personal,None,Official,RepPeteStauber
Quinn Nystrom,Democratic,Minnesota,8,Campaign,QuinnNystrom,Personal,None,Official,None
Judith Schwartzbacker,Legalize Cannabis,Minnesota,8,Campaign,None,Personal,None,Official,None
Trent Kelly,Republican,Mississippi,1,Campaign,None,Personal,None,Official,reptrentkelly
Antonia Eliason,Democratic,Mississippi,1,Campaign,Antonia4MS1,Personal,AntoniaEliason,Official,None
Bennie Thompson,Democratic,Mississippi,2,Campaign,None,Personal,None,Official,BennieGThompson
Brian Flowers,Republican,Mississippi,2,Campaign,None,Personal,None,Official,None
Michael Guest,Republican,Mississippi,3,Campaign,None,Personal,None,Official,RepMichaelGuest
Dot Benford,Democratic,Mississippi,3,Missing,Missing,Missing,Missing,Missing,Missing
Steven Palazzo,Republican,Mississippi,4,Campaign,None,Personal,None,Official,CongPalazzo
Cori Bush,Democratic,Missouri,1,Campaign,None,Personal,None,Official,RepCori
Anthony Rogers,Republican,Missouri,1,Campaign,MrAnthonyRogers,Personal,None,Official,None
Alex Furman,Libertarian,Missouri,1,Campaign,alexforus,Personal,ElvisAndHisMom,Official,None
Ann Wagner,Republican,Missouri,2,Campaign,AnnLWagner,Personal,None,Official,RepAnnWagner
Jill Schupp,Democratic,Missouri,2,Campaign,JillSchupp,Personal,None,Official,SenJillSchupp
Martin Schulte,Libertarian,Missouri,2,Campaign,mvschulte,Personal,None,Official,None
Blaine Luetkemeyer,Republican,Missouri,3,Campaign,luetkemeyerb,Personal,None,Official,RepBlaine
Megan Rezabek,Democratic,Missouri,3,Campaign,None,Personal,None,Official,None
Leonard J. Steinman II,Libertarian,Missouri,3,Missing,Missing,Missing,Missing,Missing,Missing
Vicky Hartzler,Republican,Missouri,4,Campaign,VickyHartzlerMO,Personal,None,Official,rephartzler
Lindsey Simmons,Democratic,Missouri,4,Campaign,LynzforCongress,Personal,lynzsimmons,Official,None
Steven K. Koonse,Libertarian,Missouri,4,Missing,Missing,Missing,Missing,Missing,Missing
Emanuel Cleaver,Democratic,Missouri,5,Campaign,Vote4Cleaver,Personal,None,Official,repcleaver
Ryan Derks,Republican,Missouri,5,Campaign,thisisderks,Personal,None,Official,None
Robin Dominick,Libertarian,Missouri,5,Campaign,RobinRD4MO,Personal,None,Official,None
Sam Graves,Republican,Missouri,6,Campaign,None,Personal,None,Official,RepSamGraves
Gena L. Ross,Democratic,Missouri,6,Missing,Missing,Missing,Missing,Missing,Missing
Jim Higgins,Libertarian,Missouri,6,Campaign,None,Personal,None,Official,None
Billy Long,Republican,Missouri,7,Campaign,auctnr1,Personal,None,Official,USRepLong
Teresa Montseny,Democratic,Missouri,7,Campaign,montsenyt,Personal,None,Official,None
Kevin Craig,Libertarian,Missouri,7,Campaign,None,Personal,None,Official,None
Jason Smith,Republican,Missouri,8,Campaign,None,Personal,None,Official,RepJasonSmith
Kathy Ellis,Democratic,Missouri,8,Campaign,ellis4congress,Personal,None,Official,None
Tom Schmitz,Libertarian,Missouri,8,Campaign,TomSchmitzEsq,Personal,None,Official,None
Matt Rosendale,Republican,Montana,1,Campaign,None,Personal,None,Official,RepRosendale
Kathleen Williams,Democratic,Montana,1,Campaign,WilliamsForMT,Personal,None,Official,None
Jeff Fortenberry,Republican,Nebraska,1,Campaign,supportfotNE,Personal,None,Official,JeffFortenberry
Kate Bolz,Democratic,Nebraska,1,Campaign,katejbolz,Personal,None,Official,None
Dennis Grace,Libertarian,Nebraska,1,Campaign,thedennisgrace,Personal,None,Official,None
Don Bacon,Republican,Nebraska,2,Campaign,DonJBacon,Personal,None,Official,repdonbacon
Kara Eastman,Democratic,Nebraska,2,Campaign,karaforcongress,Personal,None,Official,None
Tyler Schaeffer,Libertarian,Nebraska,2,Campaign,None,Personal,None,Official,None
Adrian Smith,Republican,Nebraska,3,Campaign,None,Personal,None,Official,RepAdrianSmith
Mark Elworth,Democratic,Nebraska,3,Campaign,None,Personal,None,Official,None
Dustin Hobbs,Libertarian,Nebraska,3,Campaign,None,Personal,None,Official,None
Dina Titus,Democratic,Nevada,1,Campaign,None,Personal,None,Official,repdinatitus
Joyce Bentley,Republican,Nevada,1,Campaign,JoyceBentleyCD1,Personal,None,Official,None
Robert Van Strawder,Libertarian,Nevada,1,Campaign,strawvegasdon,Personal,None,Official,None
Kamau Bakari,Independent American,Nevada,1,Campaign,bakarikamau,Personal,BakariKamau,Official,None
Mark Amodei,Republican,Nevada,2,Campaign,None,Personal,None,Official,markamodeinv2
Patricia Ackerman,Democratic,Nevada,2,Campaign,PAckermanNV,Personal,None,Official,None
Janine Hansen,Independent American,Nevada,2,Campaign,None,Personal,None,Official,None
Susie Lee,Democratic,Nevada,3,Campaign,None,Personal,None,Official,RepSusieLee
Dan Rodimer,Republican,Nevada,3,Campaign,DanRodimer,Personal,None,Official,None
Steve Brown,Libertarian,Nevada,3,Campaign,None,Personal,None,Official,None
Edward Bridges,Independent American,Nevada,3,Campaign,None,Personal,None,Official,None
Steven Horsford,Democratic,Nevada,4,Campaign,None,Personal,None,Official,RepHorsford
Jim Marchant,Republican,Nevada,4,Campaign,VoteJimMarchant,Personal,None,Official,None
Jonathan Esteban,Libertarian,Nevada,4,Campaign,None,Personal,None,Official,None
Barry Rubinson,Independent American,Nevada,4,Campaign,None,Personal,None,Official,None
Chris Pappas,Democratic,New Hampshire,1,Campaign,ChrisPappasNH,Personal,None,Official,RepChrisPappas
Matt Mowers,Republican,New Hampshire,1,Campaign,mowers,Personal,None,Official,None
Zachary Dumont,Libertarian,New Hampshire,1,Campaign,ZacharySDumont,Personal,None,Official,None
Ann McLane Kuster,Democratic,New Hampshire,2,Campaign,AnnMcLaneKuster,Personal,None,Official,RepAnnieKuster
Steve Negron,Republican,New Hampshire,2,Campaign,SteveNegronNH,Personal,None,Official,None
Andrew Olding,Libertarian,New Hampshire,2,Campaign,AndrewOlding,Personal,None,Official,None
Donald Norcross,Democratic,New Jersey,1,Campaign,DonNorcross4NJ,Personal,None,Official,DonaldNorcross
Claire Gustafson,Republican,New Jersey,1,Campaign,ClaireGForNJRep,Personal,None,Official,None
Jeff Van Drew,Republican,New Jersey,2,Campaign,VanDrewForNJ,Personal,None,Official,None
Amy Kennedy,Democratic,New Jersey,2,Campaign,AmyKennedy715,Personal,None,Official,None
Jenna Harvey,Independent,New Jersey,2,Campaign,JennaforSj,Personal,None,Official,None
Jesse Ehrnstrom,Libertarian,New Jersey,2,Campaign,jesse4congress,Personal,None,Official,None
Andy Kim,Democratic,New Jersey,3,Missing,Missing,Missing,Missing,Missing,Missing
David Richter,Republican,New Jersey,3,Campaign,DavidRichterNJ,Personal,None,Official,None
Martin Weber,Independent,New Jersey,3,Campaign,None,Personal,None,Official,None
Robert Shapiro,Independent Constitution,New Jersey,3,Campaign,None,Personal,None,Official,None
Chris Smith,Republican,New Jersey,4,Campaign,None,Personal,None,Official,None
Stephanie Schmid,Democratic,New Jersey,4,Campaign,StephLSchmid,Personal,slsnator,Official,None
Henry Schroeder,Independent,New Jersey,4,Missing,Missing,Missing,Missing,Missing,Missing
Michael Rufo,Libertarian,New Jersey,4,Campaign,rufo4congress,Personal,None,Official,None
Andrew Machuta,Independent,New Jersey,4,Missing,Missing,Missing,Missing,Missing,Missing
Josh Gottheimer,Democratic,New Jersey,5,Campaign,None,Personal,None,Official,RepJoshG
Frank Pallotta,Republican,New Jersey,5,Campaign,FrankPallottaNJ,Personal,FTPallotta,Official,None
Louis Vellucci,Independent,New Jersey,5,Campaign,None,Personal,louv55,Official,None
Frank Pallone,Democratic,New Jersey,6,Campaign,pallonefornj,Personal,None,Official,frankpallone
Christian Onuoha,Republican,New Jersey,6,Campaign,None,Personal,None,Official,None
Tom Malinowski,Democratic,New Jersey,7,Campaign,None,Personal,None,Official,RepMalinowski
Thomas Kean Jr.,Republican,New Jersey,7,Campaign,KeanForCongress,Personal,None,Official,None
Albio Sires,Democratic,New Jersey,8,Campaign,AlbioSiresNJ,Personal,None,Official,RepSires
Jason Mushnick,Republican,New Jersey,8,Campaign,None,Personal,jtmush,Official,None
